X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-9147102.0219,3402623.2712,6924,12553,FRIENDS RECYCLING FORMERLY OCALA RECYCLING,2350 NW 27TH AVENUE,OCALA,FL,34475,NOT AVAILABLE,(352) 291-1119,C&D,OPEN,MARION,12083,USA,29.2117382474222,-82.1698155165728,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"FRIENDS RECYCLING, LLC",NOT AVAILABLE,19600-008SO
-9138360.1451,3409228.9758,6925,12637,VEOLIA ES CYPRESS ACRES C&D (F/K/A SUPERIOR CYPRESS ACRES),7424 NE 33RD COURT,OCALA,FL,34479,NOT AVAILABLE,(352) 351-8886,C&D,OPEN,MARION,12083,USA,29.2635184643057,-82.091285901623,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"ADVANCED DISPOSAL SERVICES CYPRESS ACRES LANDFILL, INC",NOT AVAILABLE,19903-009SO
-9135576.6288,3386374.8832,6926,12622,SOUTHSIDE MATERIALS RECYCLING,4950 SE 92ND PLACE,BELLEVIEW,FL,34420,NOT AVAILABLE,(352) 369-5411,C&D,OPEN,MARION,12083,USA,29.0842604787381,-82.066281148756,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"SOUTHSIDE MATERIALS RECYCLING FACILITY, LLC",NOT AVAILABLE,168460-006SO
-9091453.2114,3469804.5868,6927,12593,NORTHEAST C&DD DISPOSAL FACILITY,209 ENVIRONMENTAL ROAD,PALATKA,FL,32177,NOT AVAILABLE,(386) 325-0055,C&D,OPEN,PUTNAM,12107,USA,29.7371274738539,-81.6699137469218,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NORTHEAST ENVIRONMENTAL LLC,NOT AVAILABLE,275710-005SO
-9021457.3233,3398651.0932,6928,12533,CLYDE MORRIS BLVD C&D DISPOSAL SITE,925 S CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,NOT AVAILABLE,(386) 671-5915,C&D,OPEN,VOLUSIA,12127,USA,29.1805888820713,-81.0411299855604,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TIMOTHY FAUVELLE,NOT AVAILABLE,75544-006SO
-9055606.5284,3380036.6425,6929,12561,HTS ENVIRONMENTAL C&D DEBRIS DISPOSAL AND RECYCLING FACILITY,480 GRAND AVENUE,DELAND,FL,32720,NOT AVAILABLE,(386) 775-1005,C&D,OPEN,VOLUSIA,12127,USA,29.0344905541958,-81.3478975146585,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"HTS ENVIRONMENTAL SERVICES, INC",NOT AVAILABLE,20209-009SO
-9024844.8846,3374475.1017,6930,12509,"4 JAYS - RECYCLING, INC. FOR C&D DISPOSAL",425 SR 415,NEW SMYRNA BEACH,FL,32168,NOT AVAILABLE,(386) 860-4355,C&D,OPEN,VOLUSIA,12127,USA,28.9907997526066,-81.0715609661656,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"4 JAYS RECYCLING, INC",NOT AVAILABLE,79266-005SO
-9024847.4748,3374005.262,6931,12611,SAMSULA LANDFILL,363 SR 415,NEW SMYRNA BEACH,FL,32168,NOT AVAILABLE,(386) 423-6769,C&D,OPEN,VOLUSIA,12127,USA,28.9871079016084,-81.0715842343249,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"SAMSULA LANDFILL, INC",NOT AVAILABLE,138211-005SO
-9056062.4012,3381059.4072,6932,12542,"DELAND LANDFILL, CLASS III",1988 W PLYMOUTH AVENUE,DELAND,FL,32720,NOT AVAILABLE,(952) 984-2035,MUNICIPAL,OPEN,VOLUSIA,12127,USA,29.0425232600405,-81.3519926891113,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,138145-010SO
-9177023.6939,3357198.7892,6933,12528,CITRUS CENTRAL SLF,"3 MI E LECANTO, SR44",LEECANTO,FL,34461,NOT AVAILABLE,(352) 726-8500,MUNICIPAL,OPEN,CITRUS,12017,USA,28.8549613879578,-82.4386064698127,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITRUS COUNTY COMMISSION,NOT AVAILABLE,21375-021SO
-9183651.7325,3350294.2441,6934,12530,CITRUS SAND & DEBRIS II,3890 W GROVER CLEVELAND BLVD,HOMOSASSA,FL,34446,NOT AVAILABLE,(352) 746-7713,C&D,OPEN,CITRUS,12017,USA,28.8006233345993,-82.4981471533684,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"NOVA RESOURCES, LLC",NOT AVAILABLE,21252-004SO
-9173648.6175,3369211.0858,6935,12613,SANDLAND PIT C & D DEBRIS,5920 N FLORIDA AVE,HERNANDO,FL,34442,NOT AVAILABLE,(352) 489-6912,C&D,OPEN,CITRUS,12017,USA,28.9494292576542,-82.4082876427605,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SANDLAND OF FLORIDA ENTERPRISES,NOT AVAILABLE,21306-010
-9186449.4018,3361524.0752,6936,12529,CITRUS SAND & DEBRIS I,1590 N QUARTERBACK TERRACE,CRYSTAL RIVER,FL,34614,NOT AVAILABLE,(352) 746-7713,C&D,OPEN,CITRUS,12017,USA,28.8889864839391,-82.5232790442924,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"CITRUS SAND & DEBRIS, INC",NOT AVAILABLE,21318-006SO
-9099108.2702,3345238.2392,6937,12568,LAKE COUNTY CENTRAL LANDFILL,13130 ASTATULA LANDFILL RD CR561 4 MI S,TAVARES,FL,32778,NOT AVAILABLE,(352) 343-9458,"MUNICIPAL, C&D",OPEN,LAKE,12069,USA,28.7608151203216,-81.7386803100482,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LAKE COUNTY SWMD,NOT AVAILABLE,125106-017SO
-9084230.8113,3358813.6316,6938,12607,PROFESSIONAL DIRT SERVICE INC (C&D),"OLD POST OFFICE LANE & LK SENECA RD, CR 439",EUSTIS,FL,32736,NOT AVAILABLE,(352) 589-7000,C&D,OPEN,LAKE,12069,USA,28.8676659360342,-81.6050338225529,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PROFESSIONAL DIRT SERVICES,NOT AVAILABLE,22012-006SO
-9086205.5346,3349813.1445,6939,12557,GRANTHAM PIT C & D FACILITY,SR 46 EAST OF US HWY 441,MOUNT DORA,FL,32757,NOT AVAILABLE,(352) 529-7622,C&D,CLOSED,LAKE,12069,USA,28.796836073626,-81.6227730641256,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SHIRLEY GRANTHAM,NOT AVAILABLE,21833-008SF
-9092332.5936,3318448.7096,6940,12569,"LAKE ENVIRONMENTAL RESOURCES, LLC",21501 CR 455,CLERMONT,FL,34711,NOT AVAILABLE,(407) 536-9898,C&D,OPEN,LAKE,12069,USA,28.5496359460421,-81.6778133710902,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"LAKE ENVIRONMENTAL RESOURCES, LLC",NOT AVAILABLE,252594-005SO
-9198018.8841,3300019.0217,6941,12534,COASTAL LANDFILL DISPOSAL INC (C & D),11416 HOUSTON AVENUE,HUDSON,FL,34667,NOT AVAILABLE,(813) 868-0142,C&D,OPEN,PASCO,12101,USA,28.4041100690245,-82.6272094717397,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COASTAL LANDFILL DISPOSAL OF FL LLC,NOT AVAILABLE,26095-009SO
-9143388.2036,3290514.3062,6942,12547,"ENTERPRISE LF & RECYC (FKA SID LARKIN & SON, INC.)",41111 ENTERPRISE ROAD,DADE CITY,FL,33525,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,PASCO,12101,USA,28.3289799498648,-82.1364537191638,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,177982-020SO
-9140359.8218,3344160.9737,6943,12627,SUMTER RECYCLING & SOLID WASTE DISPOSAL INC,CR489A,LAKE PANASOFFKEE,FL,33538,NOT AVAILABLE,(352) 568-0999,C&D,OPEN,SUMTER,12119,USA,28.7523313586054,-82.1092493028131,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SUMTER RECYCLING & SOLID WASTE DISPOSAL INC,NOT AVAILABLE,21464-009SO
-9123057.1887,3357862.14,6944,12522,C.R. 466-A C&D FACILITY,8979 COUNTY ROAD 466-A,WILDWOOD,FL,34785,NOT AVAILABLE,(352) 787-5651,C&D,OPEN,SUMTER,12119,USA,28.8601803957088,-81.9538171047755,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"CR 466A LANDFILL FACILITY, LLC",NOT AVAILABLE,172478-011SO
-8997019.9141,3298787.5036,6945,12519,BREVARD CENTRAL LANDFILL,2250 ADAMSON ROAD,COCOA,FL,32926,NOT AVAILABLE,(321) 633-2042,MUNICIPAL,OPEN,BREVARD,12009,USA,28.394378522251,-80.8216050037679,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BREVARD COUNTY SWMD,NOT AVAILABLE,75133-016SO
-8976111.3353,3320050.1341,6946,12567,KSC SCHWARTZ ROAD LANDFILL CLASS III,S. OF SCHWARTZ & KENNEDY PKWY. NORTH,KENNEDY SPACE CENTER,FL,32815,NOT AVAILABLE,(407) 867-4049,MUNICIPAL,OPEN,BREVARD,12009,USA,28.5622717598339,-80.6337800449131,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HAROLD G WILLIAMS,NOT AVAILABLE,150308-006SO
-9040129.6018,3309753.1305,6947,12597,ORANGE COUNTY LF,12100 YOUNG PINE RD,ORLANDO,FL,32829,NOT AVAILABLE,(407) 836-6600,MUNICIPAL,OPEN,ORANGE,12095,USA,28.4809982485704,-81.2088659173282,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ORANGE COUNTY COMMISSION,NOT AVAILABLE,128169-037SO
-9089186.0108,3309878.0264,6948,12605,PINE RIDGE LANDFILL (AKA 545 SANIFILL LF),5400 DANBURY ROAD,WINTER GARDEN,FL,34787,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,ORANGE,12095,USA,28.4819844181465,-81.6495471368908,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC OF FLORIDA,NOT AVAILABLE,77109-012SO
-9081088.9882,3342087.4289,6949,12556,GOLDEN GEM ROAD CLASS III LANDFILL,GOLDEN GEM RD,APOPKA,FL,32712,NOT AVAILABLE,(407) 740-5779,"MUNICIPAL, C&D",OPEN,ORANGE,12095,USA,28.7359996837384,-81.5768103457208,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ORANGE COUNTY ENVIRONMENTAL LLC,NOT AVAILABLE,128795-011SO
-9087745.197,3305758.2448,6950,12643,WEST ORANGE ENVIRONMENTAL RESOURCES C&D,7706 AVALON ROAD,WINTER GARDEN,FL,34787,NOT AVAILABLE,(407) 905-0937,C&D,OPEN,ORANGE,12095,USA,28.4494500428852,-81.6366040868091,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ORANGE COUNTY ENVIRONMENTAL LLC,NOT AVAILABLE,111637-012SO
-9027550.0383,3256415.1539,6951,12563,J.E.D LANDFILL (F/K/A OAK HAMMOCK DISPOSAL),1501 OMNI WAY,SAINT CLOUD,FL,34773,NOT AVAILABLE,(904) 673-0446,MUNICIPAL,OPEN,OSCEOLA,12097,USA,28.0590061489147,-81.0958617756004,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"WASTE SERVICES, INC",NOT AVAILABLE,199726-022SO
-9107043.9447,3222494.5856,6952,12602,PEMBROKE SOUTH C&DD,3400 NORTH HIGHWAY 17,FORT MEADE,FL,33841,NOT AVAILABLE,(863) 285-8393,C&D,OPEN,POLK,12105,USA,27.7897718029264,-81.8099676863596,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"WASTE CORP OF CENTRAL FLORIDA, INC",NOT AVAILABLE,126762-015SO
-9103669.3965,3194516.2404,6953,12559,HARDEE COUNTY REGIONAL LANDFILL,"AIRPORT RD, N SR636",WAUCHULA,FL,33873,NOT AVAILABLE,(863) 773-5089,MUNICIPAL,OPEN,HARDEE,12049,USA,27.5671988649357,-81.7796536041305,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HARDEE COUNTY COMMISSION,NOT AVAILABLE,38414-016SO
-9165537.1478,3256626.4266,6954,12535,CONIGLIO C & D LANDFILL,11981 N WILLIAMS RD,THONOTOSASSA,FL,33592,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,HILLSBOROUGH,12057,USA,28.0606809590591,-82.335421070426,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GEORGE CONIGLIO,NOT AVAILABLE,30414-003SO
-9163158.5488,3219733.0033,6955,12628,SUN COUNTRY MATERIALS (FKA CR672 RECOVERY) C&DD FACILITY,SR672 (BALM RD),WIMAUMA,FL,33598,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,HILLSBOROUGH,12057,USA,27.7678230902634,-82.3140537523788,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"PROGRESSIVE WASTE SOLUTIONS OF FL, INC",NOT AVAILABLE,35438-017SO
-9144621.48,3204269.4377,6956,12591,NORTH MANATEE CLASS III RECYCLING & DISPOSAL FACILITY,14155 C.R. 39,PARRISH,FL,34219,NOT AVAILABLE,(904) 370-1945,"MUNICIPAL, C&D",OPEN,MANATEE,12081,USA,27.6448388408399,-82.1475324296778,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,298891-005SO
-9052484.7745,3186409.0068,6957,12560,HIGHLANDS COUNTY SW MGMT. CENTER,12700 ARBUCKLE CREEK ROAD,SEBRING,FL,33870,NOT AVAILABLE,(941) 655-4055,"MUNICIPAL, C&D",OPEN,HIGHLANDS,12055,USA,27.5026196864494,-81.3198543222192,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HIGHLANDS COUNTY SOLID WASTE,NOT AVAILABLE,38570-030SO
-8922514.5583,3129113.3063,6958,12594,NU WAY RECYCLING CORP.,12967 SE SUZANNE DR,HOBE SOUND,FL,33455,NOT AVAILABLE,(772) 545-3055,C&D,OPEN,MARTIN,12085,USA,27.045146224019,-80.1523120047951,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9118925.556,3145468.2368,6959,12617,SECTION 16 LF,3268 DISHONG AVENUE,NOCATEE,FL,34268,NOT AVAILABLE,(941) 993-4876,MUNICIPAL,OPEN,DE SOTO,12027,USA,27.1759229056177,-81.9167020173842,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DESOTO COUNTY COMMISSION,NOT AVAILABLE,42079-011SO
-9101827.7296,3077236.3351,6960,12571,LEE COUNTY RESOURCE RECOVERY FACILITY,10500 BUCKINGHAM ROAD,FORT MYERS,FL,33913,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,LEE,12071,USA,26.6293225014323,-81.7631096290061,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9170968.5509,3148161.374,6961,12615,SARASOTA CENTRAL LANDFILL COMPLEX,4000 KNIGHTS TRAIL ROAD,NOKOMIS,FL,34275,NOT AVAILABLE,(941) 486-2600,MUNICIPAL,OPEN,SARASOTA,12115,USA,27.1974430031921,-82.3842121944372,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SARASOTA COUNTY SW,NOT AVAILABLE,130542-022SO
-8952682.843,3003589.7329,6962,12521,BROWARD CNTY SOUTHWEST REGIONAL LANDFILL (BIC),U.S.27 & SHERIDAN STREET,PEMBROKE PINES,FL,33323,NOT AVAILABLE,(954) 971-6220,MUNICIPAL,OPEN,BROWARD,12011,USA,26.0363983424096,-80.4233183173864,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BROWARD COUNTY UTILITIES DIVISION,NOT AVAILABLE,53055-010SO
-9075762.3038,3069439.8398,6963,12572,LEE/HENDRY CO REGIONAL SW DISP FAC,"SOUTH CHURCH RD, HENDRY COUNTY",FELDA,FL,33930,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,HENDRY,12051,USA,26.5666974391356,-81.5289599251604,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LEE COUNTY SWD,NOT AVAILABLE,130719-014SO
-8947759.0995,2932847.2459,6964,12543,DELTA HOMESTEAD C&D FACILITY,11695 SW 328TH STREET,HOMESTEAD,FL,33033,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,MIAMI-DADE,12086,USA,25.4640175920383,-80.3790875772299,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8944182.8293,2981714.464,6965,12581,MEDLEY LANDFILL AND RECYCLING CENTER,9350 NW 89 AVENUE,MIAMI,FL,33178,NOT AVAILABLE,(954) 977-9551,NOT AVAILABLE,OPEN,MIAMI-DADE,12086,USA,25.8596993957106,-80.3469613952522,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-9454795.8142,3559550.6651,6966,12575,LIBERTY COUNTY LANDFILL - CLASS III - CLOSED CLASS II,COUNTY ROAD 270,BRISTOL,FL,32321,NOT AVAILABLE,(850) 643-5404,C&D,CLOSED,LIBERTY,12077,USA,30.4347070739723,-84.9338758815666,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LIBERTY COUNTY COMMISSION,7/26/2004,64819-004SO
-8927169.4242,2979609.6723,6967,12747,1ST PLACE MATERIAL RECOVERY,7320 NE 1ST PL,MIAMI,FL,33138,NOT AVAILABLE,(786) 413-0908,C&D,OPEN,MIAMI-DADE,12086,USA,25.8426838286958,-80.1941273772766,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8933959.5886,2976716.9992,6968,12748,"BIG APPLE DEMOLITION REMOVAL, INC.",3610 NW 50 ST,MIAMI,FL,33142,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,MIAMI-DADE,12086,USA,25.8192948733598,-80.2551244616246,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.dep.state.fl.us/waste/categories/solid_waste/,2019/05/03 00:00:00+00,IMAGERY/OTHER,2020/04/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
